county_fips,food_desert_prevalence,obesity_pct,poverty_pct,median_income_usd,education_pct,diabetes_pct,inactivity_pct
19071,0.0,35.9,7.59,73750.0,21.15,12.0,23.7
19073,0.0,41.0,10.44,59159.0,19.8,13.0,28.9
19075,0.0,38.6,6.44,83617.0,24.69,11.1,24.0
19077,0.0,39.1,9.34,79981.0,24.27,11.7,24.9
19079,0.0,35.4,7.99,71750.0,21.97,12.1,25.8
19081,0.0,35.7,12.14,70212.0,21.38,11.8,26.4
19083,0.0,38.5,8.61,64906.0,21.19,12.9,28.1
19085,20.0,40.1,7.5,77027.0,21.23,12.8,29.6
19087,20.0,40.0,12.08,64604.0,22.53,12.0,28.9
19089,0.0,37.6,8.4,67336.0,18.71,12.6,28.1
19091,0.0,43.2,13.69,66994.0,19.27,13.3,28.8
19093,0.0,37.1,10.35,62841.0,20.7,12.3,25.9
19095,0.0,36.0,9.22,72185.0,24.25,11.5,26.4
19097,33.33333333333333,41.9,10.31,71605.0,18.36,13.1,30.1
19099,33.33333333333333,39.0,8.16,70128.0,19.91,11.1,24.2
19101,25.0,37.1,14.55,56824.0,41.63,13.7,28.3
19103,29.166666666666668,28.4,16.74,74721.0,54.57,8.4,18.5
19105,20.0,39.2,10.43,73071.0,20.75,12.1,25.3
19107,0.0,40.0,11.97,60856.0,15.89,13.1,29.2
19109,0.0,36.4,9.65,65656.0,22.16,13.1,28.8
19111,36.36363636363637,41.0,13.04,59803.0,21.04,13.5,30.7
19113,33.33333333333333,36.8,9.86,76421.0,34.83,11.3,23.3
19115,0.0,45.0,9.87,80223.0,16.46,14.4,34.7
19117,50.0,41.6,16.48,67921.0,14.48,14.4,33.0
19119,0.0,38.0,5.33,72881.0,20.77,10.7,25.7
19121,33.33333333333333,38.8,6.8,89542.0,25.5,10.4,22.6
19123,42.857142857142854,42.2,11.85,69019.0,23.0,11.6,26.6
19125,12.5,37.8,7.07,78059.0,33.07,10.2,22.9
19127,30.0,40.2,11.07,72785.0,21.45,12.4,27.9
19129,0.0,40.9,6.87,87810.0,32.05,12.2,28.4
19131,0.0,44.1,6.89,68704.0,22.71,12.1,29.0
19133,25.0,40.2,11.22,62944.0,18.74,13.5,28.7
19135,0.0,37.2,9.17,72518.0,19.98,11.3,26.2
19137,25.0,39.6,11.96,63190.0,18.72,13.5,29.8
19139,40.0,37.6,11.57,69512.0,22.71,12.3,26.3
19141,0.0,38.3,13.81,68216.0,22.46,13.3,31.9
19143,0.0,39.3,16.33,69138.0,15.35,13.1,28.1
19145,33.33333333333333,43.6,13.43,57752.0,18.81,13.1,29.8
19147,0.0,40.8,11.72,68963.0,20.53,12.2,25.6
19149,16.666666666666664,37.0,6.76,81600.0,23.88,11.1,25.6
19151,0.0,36.9,8.7,63423.0,18.65,12.7,27.0
19153,35.714285714285715,39.0,10.06,81621.0,39.55,10.5,24.5
19155,40.0,42.5,10.9,71446.0,23.54,12.8,27.4
19157,20.0,40.6,11.11,64837.0,28.16,11.5,27.7
19159,0.0,41.0,9.01,69821.0,25.23,13.4,30.2
19161,0.0,40.4,7.91,70991.0,21.19,12.1,25.8
19163,31.914893617021278,39.1,11.65,76363.0,36.23,11.1,24.8
19165,0.0,34.9,8.53,67690.0,23.32,13.1,27.3
19167,0.0,32.6,6.43,84736.0,30.39,10.2,27.6
19169,35.0,30.8,18.59,69006.0,53.34,7.6,19.7
19171,16.666666666666664,41.0,15.35,67955.0,19.4,14.0,30.0
19173,0.0,40.0,10.36,67279.0,15.49,13.3,31.1
19175,25.0,37.2,12.6,56813.0,24.1,11.8,28.2
19177,50.0,40.9,12.22,60183.0,19.37,13.9,30.2
19179,54.54545454545454,41.6,16.71,60034.0,19.43,13.9,32.2
19181,0.0,42.2,5.35,92990.0,32.68,11.0,27.0
19183,40.0,40.4,8.48,71339.0,24.9,11.6,27.3
19185,33.33333333333333,38.7,15.02,59118.0,16.04,13.8,32.9
19187,25.0,37.8,11.72,68054.0,20.51,11.6,25.2
19189,0.0,38.3,9.83,63719.0,25.11,11.0,22.7
19191,0.0,34.8,7.89,75652.0,31.52,10.1,22.0
19193,26.923076923076923,38.0,13.34,70147.0,23.4,12.4,29.9
19195,0.0,40.0,7.31,76875.0,20.07,12.4,26.3
19197,40.0,41.4,14.75,64033.0,23.51,14.3,31.4
20001,20.0,40.5,13.11,57618.0,21.27,13.4,30.1
20003,0.0,36.2,10.9,64925.0,15.81,13.6,27.9
20005,50.0,38.5,12.78,62164.0,22.92,11.9,25.2
20007,0.0,41.4,17.64,57615.0,27.12,14.5,26.6
20009,37.5,40.8,14.74,56733.0,21.67,13.2,25.7
20011,60.0,41.9,11.78,67555.0,24.31,13.6,30.9
20013,33.33333333333333,41.3,14.21,58886.0,18.3,13.3,27.6
20015,23.076923076923077,40.2,9.03,80375.0,32.57,11.0,24.1
20017,0.0,38.4,10.5,54518.0,29.27,13.9,28.4
20019,100.0,39.7,16.87,54592.0,18.35,15.6,29.9
20021,50.0,42.3,13.06,58274.0,20.12,14.2,29.5
20023,0.0,39.2,17.41,55765.0,21.61,14.4,28.7
20025,0.0,38.2,9.45,65515.0,30.96,12.1,26.4
20027,0.0,39.7,12.93,63136.0,23.35,13.7,29.8
20029,50.0,40.9,10.16,57333.0,22.4,13.5,28.5
20031,0.0,39.6,9.56,67377.0,21.22,14.3,31.5
20033,0.0,37.9,11.18,49417.0,19.19,12.9,25.0
20035,54.54545454545454,41.1,13.86,58263.0,24.26,13.1,29.4
20037,36.36363636363637,40.7,20.8,50311.0,31.97,11.3,24.1
20039,50.0,37.9,12.96,52030.0,27.81,14.6,28.2
20041,0.0,38.6,8.82,67982.0,21.93,12.8,25.4
20043,0.0,37.7,9.8,72833.0,21.5,11.7,25.3
20045,54.54545454545454,34.8,15.2,68756.0,52.03,9.1,20.0
20047,0.0,42.1,16.42,53792.0,20.69,14.5,28.2
20049,100.0,42.1,16.72,56087.0,20.58,17.5,34.5
20051,16.666666666666664,38.8,17.73,59889.0,39.55,9.5,20.1
20053,0.0,39.1,8.45,66792.0,22.06,13.6,29.0
20055,25.0,42.9,11.69,72437.0,19.74,13.9,32.2
20057,42.857142857142854,38.1,14.37,70495.0,20.71,14.1,33.7
20059,20.0,34.3,9.65,72142.0,25.3,11.3,23.1
20061,62.5,35.0,19.27,57344.0,24.38,9.6,27.9
20063,50.0,39.5,4.08,63203.0,20.95,12.6,24.7
20065,50.0,38.5,11.26,52909.0,27.39,14.8,27.9
20067,0.0,40.4,5.42,72484.0,25.58,13.0,28.9
20069,0.0,39.2,6.95,77885.0,24.94,11.0,26.4
20071,0.0,36.5,10.0,78819.0,33.49,11.6,23.5
20073,33.33333333333333,40.2,14.87,58276.0,18.99,15.6,30.1
20075,0.0,40.0,3.72,61929.0,20.82,12.5,26.5
20077,33.33333333333333,42.0,15.28,55417.0,21.67,16.1,33.4
20079,16.666666666666664,36.4,7.96,73269.0,31.49,11.7,24.9
20081,0.0,40.0,10.76,69138.0,22.22,13.6,29.4
20083,0.0,36.4,6.04,63125.0,28.4,12.5,25.1
20085,33.33333333333333,43.3,9.09,72703.0,21.03,13.1,25.2
20087,0.0,41.7,6.32,77393.0,24.56,11.8,22.4
20089,50.0,39.1,12.82,52344.0,18.82,15.5,27.9
20091,10.0,31.7,5.33,107261.0,56.88,8.8,17.2
20093,0.0,42.7,6.06,74135.0,14.64,14.5,32.3
20095,0.0,40.9,9.38,59819.0,23.83,12.8,26.5
20097,0.0,34.1,5.66,73214.0,27.59,11.1,22.2
20099,25.0,43.1,16.07,55439.0,21.07,13.8,27.5
20101,0.0,39.8,8.12,53042.0,24.63,13.9,27.4
20103,25.0,40.5,8.64,86906.0,36.61,11.2,23.1
20105,0.0,41.2,11.87,53546.0,21.53,14.4,27.0
20107,50.0,38.9,10.68,59200.0,22.49,14.2,28.1
20109,0.0,38.7,13.19,71389.0,26.66,13.6,27.1
20111,50.0,36.8,15.16,59078.0,27.71,11.4,26.9
20113,0.0,34.1,9.09,77701.0,33.09,11.1,21.9
20115,25.0,37.9,10.03,63438.0,28.77,12.5,24.2
20117,0.0,41.5,9.36,70828.0,18.88,13.4,27.0
20119,0.0,40.0,6.62,74868.0,22.75,13.2,27.8
20121,12.5,35.7,6.67,88000.0,32.15,11.0,21.2
20123,0.0,39.1,12.47,58233.0,25.43,13.0,26.3
20125,46.15384615384615,44.8,16.28,53242.0,21.31,14.7,29.8
20127,0.0,40.0,12.77,56716.0,27.32,13.6,27.3
20129,100.0,38.4,14.78,65625.0,16.59,14.2,28.8
20131,0.0,33.3,7.72,77375.0,30.13,10.8,23.7
20133,60.0,42.4,15.4,55704.0,21.81,13.7,29.1
20135,50.0,37.1,11.41,66107.0,23.01,14.0,27.6
20137,0.0,39.9,8.53,50305.0,19.43,12.3,26.1
20139,0.0,40.1,11.0,70216.0,21.0,13.1,27.6
20141,0.0,37.8,12.46,59408.0,23.04,13.7,25.5
20143,0.0,36.6,12.12,76755.0,24.27,12.6,25.5
20145,50.0,41.5,11.22,63625.0,18.78,12.7,27.0
20147,33.33333333333333,37.3,13.84,61235.0,22.33,14.2,28.9
20149,0.0,31.2,7.11,87694.0,36.54,10.1,21.5
20151,33.33333333333333,37.4,9.55,64348.0,26.56,12.6,26.3
20153,0.0,40.7,10.09,65000.0,17.29,15.1,28.8
20155,29.411764705882355,37.3,12.44,60498.0,20.55,13.0,25.2
20157,0.0,38.3,14.59,53611.0,25.37,14.2,26.0
20159,33.33333333333333,35.9,7.36,63947.0,24.27,12.3,25.9
20161,50.0,30.7,22.04,59560.0,47.98,7.7,24.4
20163,0.0,37.6,5.32,61596.0,24.02,11.8,22.8
20165,0.0,36.8,11.42,60288.0,21.52,13.9,26.3
20167,0.0,36.5,15.35,53902.0,18.08,13.3,25.3
20169,41.66666666666667,37.4,12.34,63316.0,29.09,13.2,25.6
20171,0.0,40.2,8.84,67788.0,33.39,13.4,28.9
20173,43.54838709677419,33.0,14.04,67675.0,31.59,11.7,24.0
20175,80.0,44.7,12.98,62269.0,12.66,14.0,34.1
20177,37.2093023255814,39.4,12.37,66043.0,32.33,13.0,23.4
20179,0.0,37.0,10.44,70000.0,24.26,12.1,22.4
20181,100.0,39.3,10.03,64444.0,25.14,13.6,28.6
20183,0.0,40.4,7.84,57024.0,24.56,14.0,26.9
20185,0.0,38.0,10.81,63786.0,26.33,13.3,27.8
20187,0.0,42.4,12.88,70361.0,23.7,14.7,32.3
20189,50.0,39.9,15.28,61909.0,16.23,14.3,32.2
20191,0.0,39.7,10.75,60348.0,26.72,12.9,28.6
20193,0.0,33.0,6.89,73575.0,30.25,10.9,23.9
20195,0.0,36.2,5.51,73375.0,28.75,13.3,24.3
20197,0.0,41.3,7.05,70536.0,26.65,12.7,26.3
20199,0.0,39.9,12.82,60263.0,22.67,13.9,25.3
20201,50.0,39.5,8.12,62452.0,23.3,12.9,25.8
20203,0.0,40.3,16.32,71282.0,18.84,14.1,27.6
20205,0.0,39.9,15.79,57056.0,21.26,13.6,28.0
20207,50.0,38.6,12.31,48152.0,22.6,14.8,30.9
20209,62.857142857142854,41.6,17.5,60582.0,20.47,16.0,36.0
21001,14.285714285714285,36.8,18.04,50316.0,18.76,14.5,29.8
21003,0.0,42.4,15.04,59029.0,17.38,14.7,30.4
21005,0.0,38.4,12.47,71747.0,25.72,13.5,27.3
21007,0.0,39.5,13.77,64740.0,18.65,15.4,29.1
21009,40.0,40.6,21.05,49171.0,17.81,14.7,29.0
21011,0.0,38.4,23.46,54128.0,14.4,13.6,27.0
21013,33.33333333333333,44.3,27.1,32403.0,13.94,17.4,33.3
21015,18.181818181818183,38.6,6.6,94752.0,35.38,11.7,21.9
21017,33.33333333333333,40.6,13.67,56322.0,25.46,15.5,30.3
21019,46.15384615384615,40.9,17.72,60659.0,19.38,14.8,30.2
21021,28.57142857142857,37.1,14.2,61635.0,27.37,13.3,25.5
21023,0.0,37.9,20.11,59521.0,17.0,14.6,28.0
21025,14.285714285714285,43.4,28.16,41101.0,16.52,15.9,32.5
21027,0.0,40.4,21.32,53673.0,14.91,17.4,35.9
21029,5.555555555555555,38.5,9.53,77640.0,18.91,12.9,25.5
21031,20.0,43.4,18.58,52003.0,9.52,15.6,31.4
21033,0.0,38.0,13.87,57618.0,18.07,14.8,28.4
21035,22.22222222222222,38.6,17.24,51854.0,32.32,12.4,25.7
21037,16.0,35.8,10.75,77271.0,39.45,12.0,21.8
21039,0.0,40.6,16.67,62019.0,14.62,15.4,30.1
21041,0.0,40.5,18.9,57753.0,8.86,15.0,30.8
21043,14.285714285714285,42.8,19.57,50389.0,15.43,16.0,30.2
21045,40.0,41.6,24.44,41689.0,11.8,18.0,37.0
21047,42.10526315789473,39.5,17.22,54190.0,19.97,12.6,28.3
21049,20.0,40.2,12.94,67824.0,22.24,14.0,26.7
21051,66.66666666666666,43.9,31.76,39607.0,16.58,16.3,35.2
21053,0.0,39.6,18.42,42168.0,16.51,16.4,30.7
21055,0.0,40.9,18.1,47003.0,12.56,15.4,29.4
21057,0.0,43.2,33.9,39662.0,17.45,17.9,33.8
21059,34.78260869565217,35.4,15.25,65323.0,25.24,13.3,25.2
21061,0.0,42.9,16.83,54512.0,10.31,15.6,31.7
21063,0.0,42.5,27.16,40074.0,6.22,16.7,32.3
21065,0.0,43.0,21.96,43905.0,9.86,16.5,33.4
21067,37.80487804878049,33.7,15.68,67631.0,47.31,11.6,22.6
21069,25.0,41.1,22.93,49663.0,16.37,15.8,32.5
21071,10.0,40.1,26.6,41582.0,15.09,15.7,31.4
21073,18.181818181818183,37.5,13.41,66470.0,31.83,13.1,23.6
21075,0.0,44.9,25.69,36834.0,17.27,18.8,37.0
21077,0.0,40.8,14.43,62247.0,13.19,13.7,28.5
21079,0.0,40.2,17.08,62572.0,19.07,15.6,29.9
21081,25.0,37.9,12.28,67940.0,15.11,12.6,29.0
21083,22.22222222222222,40.5,20.52,50576.0,17.43,14.7,30.1
21085,28.57142857142857,42.8,19.3,49893.0,14.63,15.4,31.3
21087,0.0,42.4,21.48,41087.0,16.61,17.3,36.0
21089,11.11111111111111,43.7,15.1,59613.0,18.32,15.1,28.6
21091,0.0,38.3,15.88,66836.0,16.8,13.6,26.0
21093,36.36363636363637,39.1,11.67,67608.0,24.42,13.5,25.8
21095,18.181818181818183,45.0,27.23,37198.0,12.7,17.9,37.0
21097,20.0,39.9,16.37,63205.0,20.13,13.8,28.2
21099,20.0,38.7,21.22,49653.0,10.71,16.4,33.3
21101,27.27272727272727,40.2,15.45,58239.0,19.03,13.4,26.3
21103,0.0,41.1,16.61,60736.0,14.81,15.5,30.5
21105,0.0,40.2,20.82,63750.0,14.36,16.0,28.6
21107,16.666666666666664,41.1,19.16,57610.0,16.63,16.1,31.6
21109,33.33333333333333,42.5,23.02,41410.0,10.34,17.2,36.6
21111,39.26701570680628,37.0,14.53,67849.0,36.58,13.5,24.8
21113,33.33333333333333,36.6,10.5,74886.0,32.41,12.1,22.6
21115,16.666666666666664,42.5,23.37,43014.0,16.59,16.3,34.2
21117,24.390243902439025,34.7,11.93,79421.0,37.6,11.7,22.5
21119,0.0,42.5,25.92,37736.0,17.85,17.8,36.0
21121,37.5,41.0,36.73,33153.0,13.55,15.8,32.7
21123,25.0,42.6,18.89,67770.0,15.62,15.3,32.6
21125,38.46153846153847,41.5,21.31,56999.0,16.52,14.8,30.7
21127,20.0,40.3,21.98,45584.0,14.19,16.0,32.2
21129,0.0,44.3,28.87,34182.0,7.53,18.9,37.7
21131,33.33333333333333,44.6,27.3,40176.0,10.43,17.5,34.2
21133,0.0,40.6,26.76,40501.0,13.67,16.0,29.2
21135,0.0,46.6,22.62,41632.0,11.29,17.7,36.1
21137,33.33333333333333,40.3,18.54,50862.0,15.24,15.3,29.3
21139,50.0,41.1,18.89,59713.0,13.9,15.0,26.4
21141,0.0,40.4,14.04,61535.0,16.57,14.8,28.7
21143,0.0,38.8,10.64,64464.0,16.3,15.2,27.5
21145,41.17647058823529,41.5,15.33,62385.0,27.94,15.3,28.9
21147,0.0,43.8,35.14,37355.0,9.13,17.0,35.7
21149,0.0,39.8,9.29,70549.0,18.42,14.2,27.8
21151,47.368421052631575,34.5,15.81,62407.0,34.18,11.3,24.2
21153,0.0,45.3,33.38,33632.0,13.19,18.6,38.3
21155,16.666666666666664,41.2,19.5,55404.0,12.73,15.2,30.1
21157,0.0,38.4,13.4,63611.0,21.05,14.1,27.0
21159,0.0,43.6,29.22,46185.0,10.73,17.0,37.5
21161,20.0,39.9,18.38,51473.0,21.07,14.9,29.2
21163,12.5,38.2,13.74,70163.0,18.42,12.6,25.8
21165,0.0,41.6,28.16,44672.0,10.87,17.2,33.1
21167,20.0,39.2,11.35,63115.0,22.45,14.1,26.5
21169,0.0,41.8,25.66,48572.0,13.09,15.5,31.5
21171,0.0,39.2,22.23,49430.0,14.87,14.9,30.4
21173,16.666666666666664,42.7,15.24,57468.0,20.82,14.1,30.3
21175,20.0,39.2,18.21,47493.0,17.58,14.6,31.6
21177,11.11111111111111,41.3,17.78,52672.0,12.97,15.3,28.7
21179,0.0,35.0,9.71,67888.0,22.83,12.5,24.0
21181,0.0,40.7,18.52,53616.0,9.46,14.7,30.6
21183,14.285714285714285,40.6,13.07,54369.0,14.18,14.6,30.7
21185,0.0,34.4,3.96,121491.0,45.63,10.2,18.5
21187,0.0,38.7,17.15,59706.0,17.28,14.5,29.8
21189,0.0,41.1,24.86,31064.0,11.41,17.0,33.6
21191,0.0,40.4,14.33,66601.0,16.56,14.7,29.1
21193,0.0,41.5,25.53,45261.0,14.24,15.4,30.0
21195,5.263157894736842,41.2,25.05,42179.0,16.01,15.6,33.2
21197,0.0,40.2,21.75,39811.0,17.32,14.0,28.8
21199,21.428571428571427,39.5,20.27,50943.0,17.91,15.8,30.6
21201,100.0,40.7,27.42,52337.0,13.54,17.4,33.8
21203,0.0,40.8,24.37,48367.0,13.69,16.4,35.0
21205,0.0,38.8,24.52,53657.0,27.02,12.9,28.6
21207,20.0,40.1,23.44,50520.0,15.8,17.6,36.9
21209,21.428571428571427,36.5,10.44,83660.0,33.25,10.9,23.1
21211,22.22222222222222,36.4,8.61,82671.0,31.04,12.3,24.8
21213,0.0,41.3,15.12,57392.0,16.75,13.5,26.6
21215,0.0,37.9,7.38,98333.0,22.1,12.8,25.5
21217,20.0,37.4,16.63,61871.0,21.98,13.6,28.2
21219,25.0,39.8,21.66,57759.0,15.94,16.3,32.2
21221,20.0,40.6,20.43,54630.0,20.3,17.1,29.9
21223,0.0,39.1,13.16,67813.0,14.69,13.8,27.6
21225,25.0,39.5,17.39,60989.0,11.79,15.0,31.2
21227,37.5,35.4,16.79,64801.0,33.36,12.0,23.6
21229,33.33333333333333,37.5,12.57,59762.0,18.89,14.6,27.9
21231,40.0,42.3,24.32,41933.0,13.72,18.2,37.1
21233,0.0,38.4,13.9,58786.0,12.6,15.3,30.9
21235,12.5,40.8,25.05,41719.0,19.81,13.8,28.6
21237,0.0,45.1,38.09,29052.0,7.39,20.2,40.2
21239,12.5,35.6,10.05,80006.0,41.71,12.9,22.5
22001,50.0,36.8,24.38,45266.0,13.43,14.3,32.5
22003,60.0,41.1,20.42,51138.0,11.62,14.3,31.1
22005,14.285714285714285,37.4,10.34,92266.0,28.47,12.1,25.1
22007,0.0,41.1,13.9,52546.0,13.65,16.7,34.6
22009,22.22222222222222,45.6,27.36,39439.0,10.92,17.3,37.7
22011,28.57142857142857,36.8,14.14,64995.0,17.83,13.2,28.3
22013,40.0,46.0,32.13,34992.0,13.51,20.4,39.7
22015,40.909090909090914,44.6,16.42,66336.0,27.32,13.2,28.8
22017,54.6875,45.6,22.3,50067.0,25.29,17.2,31.1
22019,38.63636363636363,43.0,17.82,67849.0,24.71,15.2,30.0
22021,0.0,38.8,25.39,44957.0,10.72,16.2,34.0
22023,0.0,39.8,6.32,72500.0,15.05,14.4,29.9
22025,33.33333333333333,42.9,28.07,47753.0,16.6,16.5,32.8
22027,40.0,44.9,35.01,31784.0,10.99,21.5,41.8
22029,40.0,41.5,34.78,37349.0,17.37,18.1,37.9
22031,28.57142857142857,40.2,21.8,46077.0,14.89,16.3,31.7
22033,44.565217391304344,36.4,18.56,63075.0,38.23,12.8,27.0
22035,100.0,50.9,35.69,28321.0,10.95,21.1,42.0
22037,0.0,40.7,13.54,72899.0,17.03,15.8,30.3
22039,25.0,45.9,22.95,42273.0,12.57,17.4,38.4
22041,66.66666666666666,44.8,25.64,44103.0,16.2,17.7,36.7
22043,40.0,39.1,16.13,61112.0,12.77,14.3,34.2
22045,31.25,43.5,22.64,57811.0,14.65,16.5,33.7
22047,28.57142857142857,45.7,15.55,57459.0,16.64,16.0,34.3
22049,40.0,40.3,24.34,43345.0,13.36,17.3,35.7
22051,29.92125984251969,39.7,16.28,65246.0,29.95,15.0,30.3
22053,28.57142857142857,42.4,17.79,56500.0,15.0,13.9,30.8
22055,39.53488372093023,35.0,17.42,67660.0,34.86,12.9,26.8
22057,12.5,42.8,17.99,63439.0,20.44,14.5,31.9
22059,33.33333333333333,39.6,15.46,67077.0,17.35,13.1,30.3
22061,60.0,38.1,30.66,38035.0,35.95,12.6,28.9
22063,5.88235294117647,37.5,13.13,78617.0,20.28,11.9,28.6
22065,60.0,47.3,36.68,37267.0,12.8,21.3,40.3
22067,50.0,44.2,30.68,36981.0,12.69,19.1,39.3
22069,77.77777777777779,42.6,24.12,46798.0,25.61,15.3,33.0
22071,38.983050847457626,38.1,22.63,55339.0,41.95,14.9,27.0
22073,47.5,41.9,24.04,51241.0,27.54,14.5,30.4
22075,55.55555555555556,40.1,13.36,82874.0,19.85,14.1,29.5
22077,16.666666666666664,42.1,17.79,59351.0,15.51,17.5,35.3
22079,39.39393939393939,41.8,18.94,55946.0,22.42,15.6,30.2
22081,0.0,46.3,29.38,44539.0,11.17,18.3,37.0
22083,50.0,43.1,23.53,52960.0,18.11,17.4,36.1
22085,28.57142857142857,46.1,22.7,52047.0,14.47,17.4,34.8
22087,44.44444444444444,44.6,22.61,57638.0,17.19,14.9,33.7
22089,23.076923076923077,37.6,9.83,82172.0,27.21,12.7,25.5
22091,0.0,45.7,30.0,50193.0,11.75,18.4,36.1
22093,28.57142857142857,43.9,10.49,64536.0,20.19,16.4,30.9
22095,36.36363636363637,43.9,12.58,67418.0,18.72,17.0,33.0
22097,63.1578947368421,48.1,23.99,45637.0,14.33,17.3,35.7
22099,9.090909090909092,41.0,16.56,53394.0,15.34,15.3,31.8
22101,52.94117647058824,44.6,22.07,51768.0,13.12,18.4,36.7
22103,11.627906976744185,35.4,12.18,79277.0,36.57,13.4,28.0
22105,35.0,42.0,19.43,57256.0,22.23,14.0,28.6
22107,100.0,46.1,32.84,36074.0,13.14,24.6,44.7
22109,22.727272727272727,40.8,16.45,64819.0,17.74,13.9,31.0
22111,33.33333333333333,43.5,28.6,45743.0,15.96,17.2,33.4
22113,38.46153846153847,39.2,19.2,57537.0,16.84,14.5,31.2
22115,50.0,38.6,18.27,58281.0,19.09,12.0,28.9
22117,45.45454545454545,43.1,24.19,42776.0,12.71,17.7,33.1
22119,81.81818181818183,45.5,26.85,37396.0,12.8,19.0,36.8
22121,40.0,40.7,15.97,87320.0,23.06,14.2,30.5
22123,0.0,40.8,15.74,48514.0,14.12,16.5,35.6
22125,0.0,41.8,11.6,74277.0,22.56,14.9,27.3
22127,50.0,43.4,22.02,46368.0,16.1,16.4,34.7
23001,17.857142857142858,36.1,12.98,67298.0,23.44,11.1,23.5
23003,25.0,41.6,14.43,54254.0,22.37,13.7,29.0
23005,10.44776119402985,29.5,7.06,92983.0,52.16,9.1,19.5
23007,0.0,32.5,11.77,58522.0,29.9,10.6,23.7
23009,11.11111111111111,28.5,10.22,69630.0,39.18,10.5,21.0
23011,16.129032258064516,33.6,12.32,65062.0,30.89,10.7,23.6
23013,9.090909090909092,27.8,8.76,71903.0,39.1,10.4,19.5
23015,0.0,31.7,8.5,72026.0,40.04,11.0,22.9
23017,11.76470588235294,37.4,14.18,57933.0,22.5,12.4,29.2
23019,23.91304347826087,38.4,13.55,63248.0,30.48,10.6,23.7
23021,0.0,36.7,16.51,55234.0,21.81,13.1,27.1
23023,11.11111111111111,30.7,11.14,82080.0,41.11,10.7,21.0
23025,5.88235294117647,37.8,15.56,56199.0,20.31,12.2,28.5
23027,0.0,34.0,12.75,68441.0,34.82,10.5,20.8
23029,7.142857142857142,37.9,17.81,52237.0,24.91,13.1,29.7
23031,12.195121951219512,29.8,7.77,82904.0,34.57,10.2,22.1
24001,60.86956521739131,36.5,17.23,57393.0,21.12,13.7,26.9
24003,19.047619047619047,34.8,5.49,120324.0,45.24,9.8,20.0
24005,31.775700934579437,32.9,10.01,90904.0,41.42,12.4,22.8
24009,5.263157894736842,34.4,4.03,132059.0,35.26,11.0,19.4
24011,22.22222222222222,38.7,12.36,66368.0,17.57,14.0,32.5
24013,2.631578947368421,31.9,5.32,115876.0,39.74,10.4,21.8
24015,26.31578947368421,38.0,10.89,91146.0,26.9,12.8,25.2
24017,19.35483870967742,43.4,6.62,120592.0,31.64,13.2,24.6
24019,50.0,41.4,16.25,60495.0,18.8,15.4,30.0
24021,24.59016393442623,31.6,6.29,120458.0,44.88,11.2,20.2
24023,14.285714285714285,37.4,10.97,69031.0,24.64,13.7,27.1
24025,12.280701754385964,35.1,7.0,111317.0,39.48,10.8,21.5
24027,3.6363636363636362,27.2,5.11,146982.0,64.48,10.0,18.5
24029,16.666666666666664,37.7,9.54,74402.0,37.92,12.8,23.5
24031,20.0,24.2,7.08,128733.0,60.29,10.6,16.7
24033,44.95412844036697,36.5,10.23,100708.0,36.08,14.5,24.4
24035,0.0,32.7,6.97,113347.0,37.23,11.0,24.5
24037,16.666666666666664,35.5,7.45,114580.0,35.1,11.9,23.0
24039,25.0,42.1,20.12,52462.0,17.13,14.6,31.4
24041,27.27272727272727,31.4,10.2,84378.0,41.33,13.1,21.0
24043,46.875,42.2,12.46,74157.0,23.52,12.9,27.5
24045,42.10526315789473,35.4,13.96,72861.0,29.14,13.0,25.0
24047,29.411764705882355,35.3,8.11,81455.0,32.67,14.3,23.9
24510,45.5,38.1,20.08,59623.0,35.43,14.3,27.0
25001,24.561403508771928,25.7,7.43,94452.0,47.41,10.7,19.9
25003,33.33333333333333,28.6,10.99,72565.0,38.26,10.9,25.4
25005,38.095238095238095,33.1,11.65,84198.0,30.63,11.3,25.1
25007,0.0,29.2,5.38,102348.0,49.03,11.6,21.6
25009,23.31288343558282,30.2,9.38,99431.0,42.31,9.7,20.3
25011,27.77777777777778,25.9,12.16,72584.0,40.3,9.7,17.9
25013,46.601941747572816,35.4,15.71,70535.0,28.93,12.7,31.9
25015,38.88888888888889,25.2,10.9,86391.0,51.12,8.8,19.9
25017,14.150943396226415,22.0,7.52,126779.0,58.99,7.7,15.6
25019,0.0,28.8,3.03,119750.0,58.38,8.8,16.9
25021,8.461538461538462,27.1,6.63,126497.0,57.65,9.1,19.0
25023,19.801980198019802,30.4,7.09,109698.0,41.21,10.1,21.8
25025,23.03921568627451,27.0,16.46,92859.0,49.89,9.3,24.0
25027,30.23255813953488,32.8,10.33,93561.0,39.03,10.7,23.4
26001,0.0,35.8,14.35,53568.0,20.65,15.8,30.6
26003,25.0,34.3,10.23,59406.0,20.25,12.9,26.3
26005,8.0,31.8,9.33,80255.0,26.07,11.0,24.6
26007,30.0,38.5,16.98,51909.0,17.74,13.1,27.2
26009,0.0,34.9,9.45,71421.0,34.34,11.8,21.3
26011,0.0,38.6,13.41,56989.0,15.8,14.1,27.7
26013,66.66666666666666,37.9,13.51,55117.0,16.12,13.1,26.6
26015,0.0,34.1,8.14,77873.0,24.26,10.3,21.1
26017,40.74074074074074,37.3,14.03,60523.0,21.4,11.3,21.6
